Id,ele,slope,spi,tri,twi,plc,prc,CS_perc,litho_13,litho_14,litho_15,litho_16,litho_18,litho_19,litho_22,litho_23,litho_24,litho_25,uso_1,uso_2,uso_3,uso_4,uso_5,uso_6,asp_N,asp_NE,asp_E,asp_SE,asp_S,asp_SW,asp_W,asp_NW
10476,218.1604156,26.67594337,10869.09766,3.179226637,2.11388588,0.007870009,-0.003048714,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10892,218.3777618,21.23365402,-945.6940308,2.467143536,13.81551075,0.005510091,-0.003028329,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2145,228.8296967,5.424280167,-463.5948181,0.627822757,12.89921951,0.00770678,-0.002990759,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
424,328.1111755,28.09252357,-36.76808167,3.395602703,12.20607281,0.009206884,-0.002988704,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2183,254.9905853,17.28221512,-86817.17969,1.978143215,12.61153793,0.009541929,-0.002985767,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2133,285.1360168,21.82938004,-81.59729004,2.54518342,13.12236309,-0.001528736,-0.00298365,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10957,380.6881714,19.16229439,679.0341797,2.225535631,8.77871418,-0.01104941,-0.002917814,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10205,319.5404968,10.06501007,670.4141846,1.127763152,7.096893787,0.003992253,-0.002903836,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1555,264.3546753,24.34264183,-302.8340759,2.862140656,12.61153793,0.005414733,-0.002898709,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1899,202.3929596,23.58800697,-7672.249512,2.76167345,12.20607281,0.008484948,-0.00289838,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10066,210.0518494,7.911108494,-12240.09766,0.886474371,13.4588356,0.006901456,-0.002882424,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1762,267.2528381,26.84587669,-1395.592773,3.20492363,12.20607281,0.003250853,-0.002850485,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1862,272.6081238,17.54099083,-372.5614624,2.002398014,11.51292515,0.007411427,-0.002835193,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10910,202.7935486,13.78957081,1104.036987,1.553775072,4.976200581,0.006348144,-0.002834507,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10550,185.7394104,8.713118553,-258.7254333,0.978810489,12.61153793,0.004092708,-0.00283386,50,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10894,277.7455444,18.6994648,-120.9827423,2.15113616,13.59236717,0.000186955,-0.00280799,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1765,291.2472229,13.78607273,273.0233765,1.557645559,3.600782871,0.01805683,-0.002796367,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10106,302.2981567,18.04851532,-515.892334,2.074933529,13.12236309,-0.00273986,-0.002783465,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1553,258.3531189,22.33659744,71.97589111,2.601362705,6.32030344,0.00821297,-0.002759783,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10137,240.7089996,2.527800083,-281.8316345,0.290066749,12.89921951,0.024119299,-0.002755498,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10119,257.4408569,16.17419624,452.912323,1.834690213,7.489090919,0.008447557,-0.002740792,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10663,257.5914307,5.941422462,-747.0152588,0.678418458,14.55744743,-0.002525162,-0.002740055,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10084,271.3242188,28.31419563,23.92972565,3.409275532,9.618738174,0.003884043,-0.002732206,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
503,284.2857666,24.61603546,-454.5567017,2.901308298,13.59236717,0.00090746,-0.002718502,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10971,280.5073547,18.94208717,37.11849976,2.173686981,8.368813515,0.002079735,-0.002718,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10292,248.3408813,21.72045135,-111.0035629,2.529935598,12.89921951,0.006095396,-0.002711452,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2021,217.8938446,22.59742928,277.3588257,2.63599658,6.357616901,0.015710825,-0.002710079,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10679,246.0655975,7.882983685,-10341.19531,0.890766025,12.61153793,0.007196674,-0.002706051,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10005,197.4748535,18.0848999,-1630.900024,2.073819637,14.34613895,-0.000215114,-0.002705672,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10992,233.7410889,27.62792015,-528.192688,3.320513487,13.4588356,-0.001159689,-0.002695927,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
564,249.1550446,16.57077026,233.6343384,1.886812329,5.142877579,0.020489717,-0.002695755,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10763,150.0977478,3.452029228,577.4561157,0.395747185,8.632451057,0.008222466,-0.002676202,50,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10530,290.0377808,15.28177452,-272.4096985,1.741444707,13.30468464,0.02558556,-0.002669505,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10593,296.9394226,10.08559227,10106.33691,1.147688746,9.724491119,-0.012751991,-0.002658105,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10177,355.2576904,5.61034584,-79.68862915,0.838777065,11.51292515,0.117371872,-0.002654774,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1647,239.0632629,21.11322403,-963.6516113,2.448351622,13.59236717,0.000576773,-0.002650315,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2217,270.5445251,28.04928017,-114.46595,3.380901098,13.12236309,0.003786742,-0.002644212,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10723,247.3846283,16.72522926,1294.554688,1.920562863,6.20330143,-0.00494066,-0.002640364,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1991,268.8311462,24.89552879,-193.4113617,2.944804192,13.59236717,0.00135682,-0.002616048,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10722,161.28508,8.339195251,-568.9839478,0.933026791,12.61153793,0.010731205,-0.002600652,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
550,268.7869568,19.20900536,300.6195374,2.228957891,7.663378239,-0.010789599,-0.002588835,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10936,223.7077026,3.178667545,59.3470192,0.363731831,10.67211628,0.010648636,-0.002580996,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10809,293.5083313,6.387217999,10.44096279,0.794207275,6.864603519,0.07355535,-0.002576831,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10128,252.8427887,14.12638378,74186.88281,1.600744367,2.154880762,0.003194551,-0.002570478,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10869,235.3482666,19.01697731,338.0068054,2.187891245,9.378739357,0.001208389,-0.002561767,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10717,287.7741699,21.24853516,-2111.154541,2.485501528,14.64841938,-0.010857644,-0.002535169,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10168,277.6077576,17.96714401,-972.4981689,2.066656113,13.59236717,-0.008244679,-0.002533994,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10457,191.7868195,15.59848976,-175.8607025,1.773858905,14.28551388,0.000342503,-0.002533656,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2052,316.9871826,17.0067482,1434.078247,1.939177155,4.714651585,0.013496775,-0.002525082,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2136,323.3422852,23.48522568,10407.16797,2.749066591,4.118973255,0.004040313,-0.0025241,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10314,276.9493103,18.97047615,72.90782928,2.174829245,8.504663467,0.005735902,-0.002513641,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10789,202.4251099,16.34287262,1031.325439,1.858837128,7.549854755,0.009936114,-0.002511806,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10857,276.3031006,5.228708744,-102521.5781,0.654230297,17.87939644,-0.022961941,-0.002500251,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10549,235.3840637,22.10293579,67.3531189,2.578239679,8.583909988,0.001837132,-0.002475538,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10209,285.3386536,21.25745583,-1081.907715,2.464900017,13.9978323,-0.000452953,-0.002468431,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10691,285.7111511,24.98665237,-102.9959564,2.951505661,13.4588356,0.001766502,-0.002467125,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1583,273.7087708,22.22821617,96.6443634,2.590603828,7.411890984,0.000470815,-0.002465829,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10261,324.0567932,4.170571327,166.1397095,0.569901824,4.097511292,0.07941135,-0.002463127,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10591,162.189209,13.07295704,443.9085083,1.481294155,7.27360487,-0.005595318,-0.002455733,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10843,287.746582,18.80392647,-68.49172211,2.159584999,14.22097588,0.001895526,-0.002455531,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1566,251.5695038,26.05617523,396.7987976,3.095772505,5.424135685,0.003048951,-0.002419604,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1601,183.3818665,13.33553886,2226.52832,1.504729509,7.77312994,0.001819441,-0.002398835,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10907,225.4630127,14.46091843,-596.0220337,1.636203051,12.20607281,-0.000497618,-0.002390084,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10430,277.5742188,17.38150978,-1939.613647,1.98100853,12.20607281,0.006697523,-0.002386936,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10786,315.8761292,18.11581993,-1262.335449,2.07636404,14.15198326,0.001570216,-0.002380794,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10972,227.3143768,13.9510107,6902.526855,1.58098042,5.500596046,-0.00505965,-0.002374866,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2172,276.5195923,17.71587563,-2568.151611,2.025367737,13.9978323,-0.001156752,-0.002366855,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1759,253.2822266,25.34453201,172.0122375,2.997442722,8.221657753,0.004323583,-0.0023655,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10365,272.0180969,13.51072311,1796.368774,1.543914914,6.846716404,-0.009633811,-0.002356328,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10676,246.3657684,40.81427765,-5.286600113,5.47268343,12.20607281,-0.002488317,-0.002345501,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1989,289.37677,18.75100327,-79.09837341,2.150982857,13.59236717,-0.000373787,-0.002337678,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10551,226.8598785,9.153608322,-611.6390991,1.123879552,14.60396767,-0.032773361,-0.002329953,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
474,283.2792053,28.60170746,237.7150574,3.452438354,7.63108778,0.003228837,-0.002307881,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
534,288.3976135,17.74888992,-590.4002686,2.030736923,12.61153793,0.012074484,-0.002289637,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1551,275.2322693,21.70445061,-265.3382263,2.537457466,13.71014977,-0.009796244,-0.002287132,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10853,232.5264587,10.61976433,4308.571289,1.211098075,6.508405209,-0.015581099,-0.002279227,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1767,264.875885,23.15522194,696.4747925,2.707471371,4.861533165,0.009669054,-0.002279019,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10360,241.3426514,7.35586834,3309.704346,0.817150712,6.886469841,0.012153404,-0.002260482,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
580,265.5117188,21.85859489,-120.0019684,2.557031631,13.71014977,0.024590177,-0.002259964,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10872,285.7572937,23.25891685,1279.356567,2.723583221,4.828816414,-0.001950433,-0.002257785,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
376,274.7111816,26.6074791,6226.972656,3.171471357,4.057213783,0.011902116,-0.00225595,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10068,267.7173767,15.8105011,308.6961365,1.795942903,10.28037739,-0.001243277,-0.002246126,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1766,264.8328857,24.16082191,-586.0895996,2.838587523,12.89921951,0.010944831,-0.00224401,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10720,218.4662628,31.33247757,-41.82160568,3.852505684,13.12236309,0.001768177,-0.002231341,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10794,231.2933197,15.93400764,68.99241638,1.807366371,7.173568249,0.013166958,-0.00222216,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10234,182.4004974,2.967488527,-87.94244385,0.372581482,13.12236309,-0.006425065,-0.002217573,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10777,308.2161255,8.691895485,-1350.182983,0.977148294,14.22097588,0.000604666,-0.002210244,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1613,221.9616699,30.74705887,-711.37146,3.778337717,13.71014977,-0.000879208,-0.002204821,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1546,245.2604218,21.27398491,-174.4124298,2.464169264,12.20607281,0.004189929,-0.002202731,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1512,274.1724854,27.66248512,-280.6697083,3.319214582,12.89921951,0.001822434,-0.002201397,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10238,267.4233398,16.43787193,1521.0802,1.920795918,7.549591064,-0.023930041,-0.002200208,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10113,219.4989014,19.84837723,1087.364258,2.29236722,6.110648632,-0.003709852,-0.002199332,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10275,286.3244324,18.19105148,-1160.566895,2.129064322,14.22097588,-0.021500414,-0.002193575,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2148,243.9048004,22.21498108,68.29411316,2.594230175,7.18374157,0.007608755,-0.002187122,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2163,274.5370789,22.18577957,98.56321716,2.581469536,7.838518143,0.001184023,-0.002185005,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10862,250.76091,12.9297533,76.05394745,1.486634731,6.265192032,0.040255193,-0.002181007,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10531,250.4304962,20.50972176,-12275.66211,2.375335932,13.91082096,0.004789052,-0.002173528,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10260,261.7641296,20.1340847,679.4575195,2.321187019,4.075339794,0.011896911,-0.002172755,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10677,163.2556458,10.87473869,23059.08984,1.227700591,5.828934193,-0.006879864,-0.00216165,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2019,196.7044373,19.23824692,204.7627716,2.207867146,7.107364178,0.003929695,-0.002120778,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
345,378.9333191,21.8921814,-89.36240387,2.554160595,13.71014977,-0.007286604,-0.002110316,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
468,310.321991,24.46874046,-1017.296143,2.883650303,14.07787514,0.002760674,-0.002110171,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10599,250.4213104,16.22598076,683.9188843,1.845489979,7.652314186,-0.001409828,-0.002094626,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1527,229.1912384,23.28740311,2130.273438,2.722392321,5.129853725,0.00446822,-0.002088796,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10211,207.2079773,24.78574753,-361.6253357,2.927201748,13.81551075,-0.003395828,-0.002088268,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10297,245.3082581,6.771323681,265.4996338,0.765703499,6.847602844,0.042077277,-0.00208775,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10188,230.5027008,21.29035378,-1771.660767,2.472828627,14.55744743,-0.004870439,-0.002083506,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
532,284.8924866,23.43802452,802.8348389,2.74577117,2.522191286,0.00440178,-0.002071095,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10841,173.2927399,12.15051365,-309.1286926,1.369873524,13.4588356,0.006936926,-0.002068077,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10244,237.236145,31.193367,-67.89254761,3.84393692,12.61153793,0.001781169,-0.002041277,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10570,210.5586243,13.18258953,849.859436,1.48344326,7.435082912,0.002336175,-0.002040506,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10668,358.1411438,6.223831177,-5.942392826,0.861215591,11.51292515,0.107430197,-0.002032738,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10535,195.180191,31.64125633,68.76673889,3.897555113,7.176844597,0.003665637,-0.002029981,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10727,233.7202911,16.90805054,35762.14844,2.047028542,8.594642639,-0.02619756,-0.002006483,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1854,244.1705933,17.66428947,-246.4031067,2.020772934,11.51292515,0.010694176,-0.002003852,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10219,273.3093567,19.12828445,200.3247528,2.195776939,7.802220821,0.001955657,-0.001999125,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10934,329.0967712,23.55680084,194397.2813,2.783857107,1.637851357,-0.01367721,-0.001994601,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10928,241.4564514,14.75739384,-1120.053467,1.671790242,13.59236717,0.003634135,-0.001991703,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1913,203.2926025,25.00938416,-136.3852692,2.958256245,13.91082096,0.004358213,-0.001990397,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
584,240.9922943,31.41700745,0.216182157,3.875159025,12.12826824,0.001140548,-0.001975203,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1506,282.9929199,21.51865959,-204.4404297,2.501730919,12.89921951,-0.003998631,-0.001965105,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1955,257.5111084,13.53006268,3599.104248,1.531091213,7.459651947,0.004441219,-0.001959319,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1479,221.5543213,25.65326118,229.3009796,3.054647684,6.547893524,0.008076942,-0.001942893,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
347,331.6853027,13.39168358,1083.194458,1.537496448,6.827840805,-0.015593152,-0.001933416,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
572,259.7349854,28.28065681,1.896904945,3.424704552,10.76734161,0.01112361,-0.001931666,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
640,283.0125732,17.40770912,-4627.165039,1.991573572,13.30468464,0.002887281,-0.001927354,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
471,343.0527039,33.59422302,-863.055603,4.208598137,13.30468464,0.005103679,-0.001923828,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10019,212.5927582,31.70570946,89.45291901,3.908509254,6.913852692,0.004533139,-0.001923473,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10000,226.0730438,13.6807518,1222.016235,1.56144464,5.685601711,-0.012351455,-0.001915453,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10807,227.790329,1.778722286,-6161.86377,0.22970143,14.07787514,-0.022285203,-0.00190178,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1866,264.9396667,18.96845627,155.3029938,2.182096243,9.29486084,-0.005818441,-0.001898366,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2088,301.8430481,29.68749809,1887.376099,3.608444214,3.864622116,0.009313976,-0.001894723,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10090,261.9440918,15.90867901,81.38211823,1.804285526,7.583773613,0.007191178,-0.001889541,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1919,208.6376648,22.96750641,1183.426514,2.689479589,6.293054104,-0.005405885,-0.001885937,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2216,275.1289368,28.14564514,-51.7615509,3.388915777,12.89921951,0.013035484,-0.001880042,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10497,156.5021515,7.844260693,123440.9453,0.875536263,2.456635475,0.00018196,-0.001878083,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2176,276.0391541,17.6568985,-1762.086426,2.015069962,13.4588356,0.000986526,-0.001864553,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10598,182.5318604,17.05908966,5374.589355,1.954455376,5.590716362,-0.009203591,-0.001851998,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2228,229.3722534,5.569361687,-259.8597412,0.625239313,12.61153793,0.009915707,-0.001849492,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10236,259.4512634,22.33211899,425.7949219,2.607705355,8.126195908,-0.005473251,-0.001846176,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2174,277.0775146,16.94829941,3206.631348,1.928075671,5.933154583,0.010506083,-0.00184382,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10919,224.6793213,2.52818656,-281.6003723,0.293477416,12.89921951,0.008155659,-0.001841989,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10100,239.58992,19.56005669,516.2398682,2.247363806,6.547287941,0.007357149,-0.001836477,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
